Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly),SPACE1-1:Zone People Occupant Count [](Hourly),SPACE2-1:Zone People Occupant Count [](Hourly),SPACE3-1:Zone People Occupant Count [](Hourly),SPACE4-1:Zone People Occupant Count [](Hourly),SPACE5-1:Zone People Occupant Count [](Hourly),SPACE1-1:Zone Lights Total Heating Rate [W](Hourly),SPACE2-1:Zone Lights Total Heating Rate [W](Hourly),SPACE3-1:Zone Lights Total Heating Rate [W](Hourly),SPACE4-1:Zone Lights Total Heating Rate [W](Hourly),SPACE5-1:Zone Lights Total Heating Rate [W](Hourly),SPACE1-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE2-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE3-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE4-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE5-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE1-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE2-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE3-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE4-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE5-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),space1,space2,space3,space4,space5,SPACE1-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE2-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE3-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE4-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE5-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE1-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SPACE2-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SPACE3-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SPACE4-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SPACE5-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly)
 10/09  08:00:00,14.175,22.19342396,23.82134232,22.43880463,22.1886253,22.42429088,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,0,0,0,0,0,2632.396437,-109.0281305,2033.118339,1932.833631,3432.687079,0,0,0,0,0,761.6339162,0,65.00261113,377.6487304,517.4179757,54.99132164,379.6458987,17.503952,804.0946809,94.8560351,1870.76252,203.6179888,1570.691684,868.0834286,2723.448434,0,0,0,0,0
 10/09  09:00:00,16.0625,22.97659743,25.63187897,23.20270508,22.93317583,23.13358225,11,5,11,5,20,1425.6,615.6,1425.6,615.6,2667.6,422.4,182.4,422.4,182.4,790.4,0,0,0,0,0,-871.8655606,-2436.812286,-943.3230618,-399.2510922,-1707.121582,0,0,0,0,0,0,894.6549866,0,1445.71214,0,943.3230618,0,399.2510922,0,1707.121582,22.789426,0,0,13.57540184,0,0,991.1001456,0,0,0
 10/09  10:00:00,17.3875,23.93941908,26.34321405,24.01391713,23.87194873,23.79216236,11,5,11,5,20,1504.8,649.8,1504.8,649.8,2815.8,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-2089.018316,-4046.8256,-2204.469033,-1312.393645,-3711.941541,0,0,0,0,0,0,1455.963935,0,2203.760364,0,1511.469017,0,619.3936286,0,2606.443926,0,0,0,0,0,633.0543816,1843.065236,693.0000164,245.7600518,1105.497615
 10/09  11:00:00,18.4875,24.36422183,26.44652275,24.3379049,24.28028783,24.03875245,11,5,11,5,20,1584,684,1584,684,2964,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3105.321773,-4361.351991,-3054.241156,-1989.73262,-4650.561823,0,0,0,0,0,0,1888.902584,0,2329.275748,0,1863.525795,0,799.0172589,0,2946.670746,0,0,0,0,0,1216.419188,2032.076243,1190.715361,505.8903992,1703.891077
 10/09  12:00:00,19.5875,24.5923772,26.12241007,24.52913621,24.50115194,24.16720797,8.8,4,8.8,4,16,1504.8,649.8,1504.8,649.8,2815.8,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3505.365274,-3785.450805,-3357.986606,-2270.802093,-4788.136773,0,0,0,0,0,0,2018.963576,0,2009.307637,0,1945.405299,0,858.2207872,0,2888.074907,0,0,0,0,0,1486.401698,1776.143167,1412.581306,628.6720396,1900.061866
 10/09  13:00:00,19.3125,24.69416131,25.53649844,24.60254295,24.59585858,24.19979293,4.4,2,4.4,2,8,1267.2,547.2,1267.2,547.2,2371.2,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3185.255993,-2594.568831,-2962.679151,-1990.606188,-3847.771995,0,0,0,0,0,0,1876.277629,0,1421.617716,0,1765.007549,0,792.9345861,0,2449.111531,0,0,0,0,0,1308.978365,1172.951115,1197.671602,547.514759,1398.660464
 10/09  14:00:00,18.525,24.92608188,25.11697788,24.67215351,24.71729398,24.29245932,8.8,4,8.8,4,16,1425.6,615.6,1425.6,615.6,2667.6,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-4091.546468,-2140.31711,-3506.21217,-2386.36049,-4801.363694,0,0,0,0,0,0,2379.816113,0,1217.422916,0,2087.313535,0,967.4618538,0,3017.470978,0,0,0,0,0,1711.730355,922.894194,1418.898636,676.1073403,1783.892716
 10/09  15:00:00,17.9875,25.23561835,24.93773167,24.70113841,25.02706289,24.38709207,11,5,11,5,20,1584,684,1584,684,2964,844.8,364.8,844.8,364.8,1580.8,0,0,0,0,0,-4970.793381,-1933.400081,-3647.939905,-2623.391433,-5194.861244,0,0,0,0,0,0,2854.322809,0,1129.542479,0,2192.875167,0,1168.326695,0,3277.654946,0,0,0,0,0,2116.470572,803.8576016,1455.064738,845.7024091,1917.206298
 10/09  16:00:00,17.425,25.49670395,24.76043432,24.61429964,25.4053545,24.43161266,11,5,11,5,20,1584,684,1584,684,2964,739.2,319.2,739.2,319.2,1383.2,0,0,0,0,0,-5531.957775,-1632.038192,-3238.751962,-2601.441139,-4931.827819,0,0,0,0,0,0,3171.131849,0,995.2609025,0,2024.162683,0,1386.851861,0,3211.852755,0,0,0,0,0,2360.825926,636.7772893,1214.589279,1031.516029,1719.975064
 10/09  17:00:00,16.5125,25.4093154,24.56384873,24.45719298,25.49134895,24.42874272,11,5,11,5,20,1584,684,1584,684,2964,528,228,528,228,988,0,0,0,0,0,-4935.630101,-1235.966579,-2466.236789,-2174.317952,-4162.528335,0,0,0,0,0,0,2931.105273,0,823.5793813,0,1695.942116,0,1404.023278,0,2932.782808,0,0,0,0,0,2004.524827,412.3871976,770.2946735,995.6843014,1229.745527
 10/09  18:00:00,15.4125,24.75921254,24.28748445,24.19795794,24.88342496,24.38040168,11,5,11,5,20,1584,684,1584,684,2964,528,228,528,228,988,0,0,0,0,0,-3076.929972,-871.7729846,-1744.945161,-1360.971399,-3751.755932,0,0,0,0,0,0,2071.353114,0,673.1903452,0,1405.062228,0,1021.088466,0,2854.561732,0,0,0,0,0,1005.576857,198.5826394,339.8829326,549.1740492,897.1942004
 10/09  19:00:00,15,23.88745473,23.60953822,23.45426868,24.09337469,23.83659346,5.5,2.5,5.5,2.5,10,950.4,410.4,950.4,410.4,1778.4,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-1025.567963,-421.1363152,-855.3921174,-393.3307981,-1896.04022,0,0,0,0,0,0,1025.567963,0,424.1572306,0,918.441848,0,456.3805287,0,1896.04022,0,3.020915425,63.04973065,0,0,0,0,0,0,0
 10/09  20:00:00,14.625,23.18319124,23.09345115,23.02264448,23.29373928,23.32875201,1.1,0.5,1.1,0.5,2,633.6,273.6,633.6,273.6,1185.6,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,28.38720412,79.33109719,285.7327275,412.9929912,-412.5360311,0,0,0,0,0,0,498.2489987,0,189.4610316,0,374.897865,0,247.6376013,0,1154.187934,526.6362028,268.7921288,660.6305925,186.2351925,741.6519028,0,0,0,0,0
 10/09  21:00:00,14.0875,22.92077316,22.88837479,22.83957663,22.96907378,23.16319651,1.1,0.5,1.1,0.5,2,633.6,273.6,633.6,273.6,1185.6,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,524.1424393,256.6324733,629.859726,726.0698174,136.5860795,0,0,0,0,0,0,290.0754484,0,118.0643958,0,237.3755261,0,141.1654347,0,945.1408353,814.2178877,374.696869,867.235252,347.9593439,1081.726915,0,0,0,0,0
 10/09  22:00:00,13.9,22.20249817,22.19907866,22.10022171,22.27998481,22.81457297,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-279085.3216,-124347.4852,-275671.8754,-127055.9218,-546634.1134,0,0,0,0,0,279085.3216,124347.4852,275671.8754,127055.9218,546634.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/09  23:00:00,13.525,21.67634652,21.68203584,21.57937741,21.73666859,22.44930475,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-228923.9072,-101924.2638,-225896.7199,-103859.4399,-459919.1035,0,0,0,0,0,228923.9072,101924.2638,225896.7199,103859.4399,459919.1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/09  24:00:00,13.3,21.37816218,21.37673874,21.29074582,21.40952568,22.2046003,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-210052.6767,-93050.83997,-207614.1861,-94440.64764,-423436.4268,0,0,0,0,0,210052.6767,93050.83997,207614.1861,94440.64764,423436.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  01:00:00,13.3,21.18245486,21.17647093,21.10642941,21.19536066,22.02710578,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-214430.9428,-94717.59478,-212238.4235,-95901.93937,-433255.2929,0,0,0,0,0,214430.9428,94717.59478,212238.4235,95901.93937,433255.2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  02:00:00,12.9875,21.02300491,21.0173285,20.95457491,21.02798349,21.88181886,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-210629.0983,-92962.62007,-208603.8182,-94009.21306,-427810.3316,0,0,0,0,0,210629.0983,92962.62007,208603.8182,94009.21306,427810.3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  03:00:00,12.425,20.87800086,20.87011568,20.80829724,20.8761676,21.77038352,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-204377.0327,-89934.49196,-202412.4441,-90812.50126,-416256.598,0,0,0,0,0,204377.0327,89934.49196,202412.4441,90812.50126,416256.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  04:00:00,12.2,20.78055317,20.76357463,20.70814349,20.76735157,21.69489595,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-169413.0544,-74312.47561,-167792.208,-74960.62431,-345635.1432,0,0,0,0,0,169413.0544,74312.47561,167792.208,74960.62431,345635.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  05:00:00,11.8875,20.71207361,20.68236948,20.63374662,20.68513361,21.64563347,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-144618.1374,-63128.21344,-143289.7268,-63591.7577,-293136.6256,0,0,0,0,0,144618.1374,63128.21344,143289.7268,63591.7577,293136.6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  06:00:00,11.325,20.64199226,20.60774822,20.56362444,20.6103461,21.5995787,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-119234.8043,-51907.17739,-118239.063,-52239.73191,-240537.9588,0,0,0,0,0,119234.8043,51907.17739,118239.063,52239.73191,240537.9588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  07:00:00,11.1,20.62584734,21.28217583,20.78222691,20.60198901,21.55816299,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-127048.4884,-58154.52981,-128275.848,-55680.83244,-256319.2555,0,0,0,0,0,127048.4884,58154.52981,128275.848,55680.83244,256319.2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  08:00:00,12.85,20.95661968,24.0586736,21.50616017,20.94399631,21.60421344,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-76306.55026,-43213.2084,-80690.46668,-33582.13914,-152109.6216,0,0,0,0,0,76306.55026,43213.2084,80690.46668,33582.13914,152109.6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  09:00:00,14.5875,21.53317431,26.98185856,21.94173564,21.4906091,21.77602459,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-36987.18333,-29067.9445,-39243.82549,-16317.79756,-71089.05962,0,0,0,0,0,36987.18333,29067.9445,39243.82549,16317.79756,71089.05962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  10:00:00,15.375,22.26600609,28.82929381,22.51075557,22.14086498,22.01773583,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-41712.20516,-38323.16591,-43366.02249,-18175.10685,-74053.42882,0,0,0,0,0,41712.20516,38323.16591,43366.02249,18175.10685,74053.42882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  11:00:00,16.2875,23.05004987,29.34515118,23.15635245,22.84924312,22.33628139,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-61231.44413,-51600.81877,-62194.78702,-26281.09739,-101590.1915,0,0,0,0,0,61231.44413,51600.81877,62194.78702,26281.09739,101590.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  12:00:00,17.0125,23.68530937,28.86138679,23.69623423,23.48022027,22.66895522,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-72848.48558,-56633.10595,-72979.54585,-31221.40602,-114684.5837,0,0,0,0,0,72848.48558,56633.10595,72979.54585,31221.40602,114684.5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  13:00:00,17.8875,24.24845937,27.73412179,24.11187166,23.97905361,22.95195785,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-72368.41416,-48073.57348,-71133.58984,-30772.31299,-109501.6544,0,0,0,0,0,72368.41416,48073.57348,71133.58984,30772.31299,109501.6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  14:00:00,18.675,24.93114095,26.43463567,24.30956717,24.33976712,23.16323871,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-206756.912,-107042.5448,-190151.4608,-84082.34765,-296056.4547,0,0,0,0,0,206756.912,107042.5448,190151.4608,84082.34765,296056.4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  15:00:00,18.525,25.77347256,25.60127457,24.32626289,25.04236611,23.31652234,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-334135.9451,-144021.4765,-283637.6731,-134447.0245,-456442.2907,0,0,0,0,0,334135.9451,144021.4765,283637.6731,134447.0245,456442.2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  16:00:00,17.9875,26.46471726,25.00032692,24.17709695,26.03249082,23.45817818,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-336769.7432,-126707.5417,-264039.9432,-139909.1871,-444789.8608,0,0,0,0,0,336769.7432,126707.5417,264039.9432,139909.1871,444789.8608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  17:00:00,16.425,26.48917554,24.37012351,23.78186237,26.5516478,23.51947762,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-350580.2717,-122756.4808,-263662.0044,-152589.2136,-473196.2417,0,0,0,0,0,350580.2717,122756.4808,263662.0044,152589.2136,473196.2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  18:00:00,14.85,25.16260524,23.53738838,23.07178854,25.45492695,23.41439238,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-331266.1171,-119393.5795,-259755.2501,-147430.7899,-501091.1584,0,0,0,0,0,331266.1171,119393.5795,259755.2501,147430.7899,501091.1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  19:00:00,13.7125,23.50200019,22.71260126,22.37298551,23.76327205,23.12290447,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-272731.0014,-107780.2946,-238194.5334,-121829.8418,-485596.3644,0,0,0,0,0,272731.0014,107780.2946,238194.5334,121829.8418,485596.3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  20:00:00,13.3,22.52491465,22.12733301,21.89690685,22.70353958,22.80455808,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-232491.8721,-96225.99984,-215742.2311,-103122.7686,-448036.4838,0,0,0,0,0,232491.8721,96225.99984,215742.2311,103122.7686,448036.4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  21:00:00,12.9875,21.93171658,21.72837064,21.56567958,22.04358191,22.51144909,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-226406.2208,-95771.42168,-216229.4709,-99775.65004,-452674.5318,0,0,0,0,0,226406.2208,95771.42168,216229.4709,99775.65004,452674.5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  22:00:00,12.425,21.52056191,21.41740563,21.2938251,21.59315187,22.25662422,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-199272.2853,-85267.27859,-193664.4159,-87371.08105,-404142.4498,0,0,0,0,0,199272.2853,85267.27859,193664.4159,87371.08105,404142.4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  23:00:00,11.8875,21.24920788,21.1818142,21.08353369,21.28282322,22.11063538,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-159872.3171,-68640.06137,-157011.7904,-69543.1095,-324497.2946,0,0,0,0,0,159872.3171,68640.06137,157011.7904,69543.1095,324497.2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/10  24:00:00,12.0125,21.06575232,21.01081011,20.93373109,21.0690192,21.99123233,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-131711.9993,-56605.73704,-129669.0303,-57118.13625,-271238.606,0,0,0,0,0,131711.9993,56605.73704,129669.0303,57118.13625,271238.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  01:00:00,11.5125,20.91391942,20.86628259,20.80142837,20.89974768,21.86896122,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-107449.6098,-46195.2119,-106029.674,-46478.22768,-221440.4254,0,0,0,0,0,107449.6098,46195.2119,106029.674,46478.22768,221440.4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  02:00:00,10.4125,20.76373984,20.71978408,20.65998491,20.73950013,21.779474,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-86736.4208,-37278.39976,-85948.12034,-37404.51617,-175292.622,0,0,0,0,0,86736.4208,37278.39976,85948.12034,37404.51617,175292.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  03:00:00,10,20.64564661,20.60138499,20.54925464,20.6092748,21.70652077,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-28321.38101,-12172.08173,-28102.39344,-12198.03574,-56976.871,0,0,0,0,0,28321.38101,12172.08173,28102.39344,12198.03574,56976.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  04:00:00,9.625,20.54536177,20.49474074,20.45133949,20.49966994,21.63784552,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  05:00:00,9.4,20.42395484,20.37406685,20.3315698,20.37538262,21.54176953,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-50907.08478,-21865.59918,-50566.24137,-21895.85356,-102232.716,0,0,0,0,0,50907.08478,21865.59918,50566.24137,21895.85356,102232.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  06:00:00,9.4,20.32090351,20.26597544,20.22462555,20.2694747,21.44092256,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-79464.1943,-34119.79962,-78898.00435,-34174.45617,-159797.8628,0,0,0,0,0,79464.1943,34119.79962,78898.00435,34174.45617,159797.8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  07:00:00,9.775,20.30277141,20.80821378,20.40229709,20.2554651,21.37135973,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-91687.68562,-40842.74958,-92243.14305,-39445.56429,-184820.8851,0,0,0,0,0,91687.68562,40842.74958,92243.14305,39445.56429,184820.8851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  08:00:00,12.0625,20.63016696,22.96767266,21.06009054,20.62253121,21.38094641,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-82635.33989,-43976.91986,-86369.42629,-35725.50013,-166557.6111,0,0,0,0,0,82635.33989,43976.91986,86369.42629,35725.50013,166557.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  09:00:00,14.3625,21.2615931,26.02803941,21.6208862,21.25399815,21.52455468,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-41082.03686,-31438.09787,-43665.44677,-17827.74244,-80370.32831,0,0,0,0,0,41082.03686,31438.09787,43665.44677,17827.74244,80370.32831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  10:00:00,15,21.99850781,28.23170689,22.18144086,21.88237102,21.7707352,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-39170.74919,-38939.79183,-40620.90266,-16639.2759,-69704.86243,0,0,0,0,0,39170.74919,38939.79183,40620.90266,16639.2759,69704.86243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  11:00:00,15.6875,22.79917464,29.07092171,22.82428439,22.55855382,22.09653303,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-40306.06954,-40900.27024,-40626.04855,-16629.32458,-64510.92938,0,0,0,0,0,40306.06954,40900.27024,40626.04855,16629.32458,64510.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  12:00:00,16.7875,23.49895934,28.74909993,23.39647168,23.19558239,22.47207149,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-30261.89519,-31277.87665,-29532.57395,-12136.06034,-41831.0399,0,0,0,0,0,30261.89519,31277.87665,29532.57395,12136.06034,41831.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  13:00:00,18.575,24.09829966,27.59085938,23.79101422,23.67107606,22.78671338,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-72642.49028,-59450.35412,-66987.95797,-28179.76423,-90841.54468,0,0,0,0,0,72642.49028,59450.35412,66987.95797,28179.76423,90841.54468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  14:00:00,19.4,24.90123139,26.28909257,24.07027672,24.10720999,23.0238227,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-167958.4433,-90797.88971,-145746.0311,-63354.51084,-216689.7819,0,0,0,0,0,167958.4433,90797.88971,145746.0311,63354.51084,216689.7819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  15:00:00,18.4,25.87375691,25.50211308,24.16965319,24.93206589,23.23360883,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-257758.8966,-107605.137,-209687.4481,-99103.69544,-338990.9511,0,0,0,0,0,257758.8966,107605.137,209687.4481,99103.69544,338990.9511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10/11  16:00:00,17.8,26.50513605,24.92865655,24.06599488,25.94910621,23.40344933,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-301832.1742,-111197.2459,-232941.9366,-122577.2854,-398203.7505,0,0,0,0,0,301832.1742,111197.2459,232941.9366,122577.2854,398203.7505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
